hr,power_norm
3410,0.768658702
3411,0.706093168
3412,0.591474895
3413,0.529403377
3414,0.474968294
3415,0.407114671
3416,0.475683753
3417,0.60308607
3418,0.712090409
3419,0.874666802
3420,0.905067587
3421,0.917738231
3422,0.958815082
3423,0.971128162
3424,0.980033549
3425,0.974413315
3426,0.977883466
3427,0.998702494
3428,0.999813811
3429,0.999995406
3430,1
3431,0.999996909
3432,0.998380844
3433,0.93889122
3434,0.920179057
3435,0.923154902
3436,0.929901123
3437,0.961325582
3438,0.906887428
3439,0.876807205
3440,0.887876741
3441,0.973196705
3442,0.998084219
3443,0.998089306
3444,0.999666985
3445,0.998618476
3446,0.991308165
3447,0.996185589
3448,0.995226145
3449,0.994459534
3450,0.995960704
3451,0.999468374
3452,1
3453,0.99999129
3454,0.995263163
3455,0.971933206
3456,0.964972766
3457,0.893077334
3458,0.858012795
3459,0.894648425
3460,0.836688121
3461,0.575329928
3462,0.246738955
3463,0.13297582
3464,0.090647401
3465,0.031517157
3466,0.026425218
3467,0.1103911
3468,0.206200085
3469,0.430237049
3470,0.752141559
3471,0.909966787
3472,0.895347079
3473,0.892650787
3474,0.846807806
3475,0.902561998
3476,0.880548422
3477,0.83095576
3478,0.784919
3479,0.863865685
3480,0.935632785
3481,0.894992622
3482,0.910387095
3483,0.906272833
3484,0.860226599
3485,0.886671789
3486,0.926831086
3487,0.978565359
3488,0.99371074
3489,0.995309297
3490,0.996600835
3491,0.997257177
3492,0.999883111
3493,1
3494,1
3495,1
3496,1
3497,1
3498,1
3499,1
3500,1
3501,1
3502,1
3503,1
3504,1
3505,0.997210749
3506,0.991335185
3507,0.985174958
3508,0.961967818
3509,0.987349621
3510,0.982110143
3511,0.988642081
3512,0.99364032
3513,0.985239546
3514,0.986776368
3515,0.994451118
3516,0.971024124
3517,0.923089369
3518,0.911006594
3519,0.923604989
3520,0.942194843
3521,0.961547701
3522,0.959467514
3523,0.962438869
3524,0.975066519
3525,0.989415669
3526,0.915733739
3527,0.710856056
3528,0.843229111
3529,0.791977243
3530,0.667078265
3531,0.283688428
3532,0.511003903
3533,0.388979216
3534,0.169208807
3535,0.067100142
3536,0.078716354
3537,0.14183071
3538,0.197996835
3539,0.224691594
3540,0.214345745
3541,0.190370841
3542,0.171063677
3543,0.111617374
3544,0.070880606
3545,0.036786741
3546,0.004142507
3547,0
3548,0
3549,0
3550,0
3551,0
3552,0
3553,0
3554,0
3555,0
3556,0
3557,0
3558,0.00462299
3559,0.063419094
3560,0.084257925
3561,0.078748307
3562,0.101883323
3563,0.092304045
3564,0.013941654
3565,0.004455457
3566,0.000997097
3567,0.068715751
3568,0.234795347
3569,0.402319749
3570,0.38929974
3571,0.380698043
3572,0.357570897
3573,0.353236187
3574,0.386977925
3575,0.408468157
3576,0.37585606
3577,0.397696777
3578,0.29340137
3579,0.221266336
3580,0.183749217
3581,0.146874804
3582,0.105060363
3583,0.079222565
3584,0.089631547
3585,0.103004724
3586,0.103392089
3587,0.154077333
3588,0.21927426
3589,0.375429171
3590,0.516051539
3591,0.554418027
3592,0.581861393
3593,0.570647566
3594,0.603298755
3595,0.706587962
3596,0.785078879
3597,0.827054354
3598,0.759513795
3599,0.725629425
3600,0.587514353
3601,0.554271078
3602,0.419826466
3603,0.279590136
3604,0.195918359
3605,0.228580323
3606,0.033734129
3607,0
3608,0
3609,0
3610,0.048391385
3611,0.38652601
3612,0.211956832
3613,0.024490573
3614,0.213896619
3615,0.472496663
3616,0.709647636
3617,0.510837082
3618,0.376981213
3619,0.281057489
3620,0.24977842
3621,0.14481769
3622,0.060946063
3623,0.043584911
3624,0.023821077
3625,0.007992416
3626,0.003671832
3627,0.000664892
3628,0.000123406
3629,0.000362309
3630,0.003495164
3631,0.005446241
3632,0.026155694
3633,0.040481772
3634,0.099797077
3635,0.129088555
3636,0.12306796
3637,0.094110187
3638,0.065419227
3639,0.064949735
3640,0.010491128
3641,0.032026491
3642,0.092325239
3643,0.089488594
3644,0.223027833
3645,0.30922667
3646,0.305313569
3647,0.34773645
3648,0.437030578
3649,0.491760445
3650,0.550768971
3651,0.616026056
3652,0.574123279
3653,0.483974902
3654,0.369188978
3655,0.257531293
3656,0.185145345
3657,0.153492941
3658,0.185554106
3659,0.391022654
3660,0.556893583
3661,0.608142372
3662,0.733338535
3663,0.912714918
3664,0.98132894
3665,0.980390517
3666,0.983032449
3667,0.989256652
3668,0.97840666
3669,0.982110246
3670,0.97979606
3671,0.973116136
3672,0.972964493
3673,0.95723327
3674,0.928946956
3675,0.908812626
3676,0.893707116
3677,0.909279052
3678,0.7768338
3679,0.612705378
3680,0.636208022
3681,0.585142179
3682,0.615110326
3683,0.611529509
3684,0.653390686
3685,0.780671338
3686,0.884503651
3687,0.916587186
3688,0.936553208
3689,0.881469194
3690,0.789306509
3691,0.850028948
3692,0.859705091
3693,0.938266691
3694,0.917145888
3695,0.879310958
3696,0.797108126
3697,0.77469672
3698,0.716317976
3699,0.760000563
3700,0.651936424
3701,0.450009004
3702,0.225232448
3703,0.103109608
3704,0.076498726
3705,0.00851185
3706,0.001569012
3707,0.017220447
3708,0.026079291
3709,0.103626539
3710,0.247029246
3711,0.431470795
3712,0.539923974
3713,0.539551636
3714,0.560717618
3715,0.492778007
3716,0.505765756
3717,0.628840895
3718,0.673502839
3719,0.617957703
3720,0.588541345
3721,0.479059847
3722,0.483039856
3723,0.525607872
3724,0.390290846
3725,0.338861918
3726,0.292598921
3727,0.250304536
3728,0.354198947
3729,0.393242872
3730,0.531022972
3731,0.648419424
3732,0.746823692
3733,0.847085333
3734,0.868569469
3735,0.879343303
3736,0.888586545
3737,0.785756997
3738,0.87019645
3739,0.998263939
3740,1
3741,1
3742,0.999985321
3743,0.998977717
3744,0.969310919
3745,0.828665535
3746,0.699259321
3747,0.721351139
3748,0.863915817
3749,0.986417301
3750,1
3751,1
3752,0.999703646
3753,0.982941985
3754,0.976137447
3755,0.969756683
3756,0.981405409
3757,0.973843098
3758,0.960784364
3759,0.970634937
3760,0.973658959
3761,0.957746998
3762,0.921988726
3763,0.91353236
3764,0.819082932
3765,0.712704623
3766,0.578361042
3767,0.502209028
3768,0.593710593
3769,0.625662736
3770,0.235438703
3771,0.097067925
3772,0.022454973
3773,0.000146784
3774,0
3775,0
3776,0.0044404
3777,0.012941183
3778,0.026717583
3779,0.052902189
3780,0.053982941
3781,0.015070735
3782,0.00369069
3783,0.001057159
3784,0.033081621
3785,0.077535319
3786,0.06794733
3787,0.012381977
3788,0.000775321
3789,0
3790,0
3791,0
3792,0
3793,0
3794,0
3795,0
3796,0
3797,0.006335346
3798,0.037472969
3799,0.075167162
3800,0.107662491
3801,0.09846174
3802,0.136769608
3803,0.12782321
3804,0.11601728
3805,0.07774627
3806,0.042717695
3807,0.020350175
3808,0.010925983
3809,0.061552016
3810,0.217049381
3811,0.197967728
3812,0.225448241
3813,0.293982273
3814,0.328736105
3815,0.270359778
3816,0.190966313
3817,0.172885059
3818,0.129636652
3819,0.152622321
3820,0.083414103
3821,0.095099366
3822,0.133258215
3823,0.08591289
3824,0.083975428
3825,0.114371134
3826,0.19534269
3827,0.316235421
3828,0.443237434
3829,0.535197882
3830,0.634401846
3831,0.797364926
3832,0.812742265
3833,0.823510603
3834,0.726941137
3835,0.774370225
3836,0.857710358
3837,0.898345288
3838,0.915390579
3839,0.906957968
3840,0.886709817
3841,0.892823656
3842,0.870322227
3843,0.892815653
3844,0.905309049
3845,0.906856203
3846,0.858654618
3847,0.746003373
3848,0.89408675
3849,0.922106051
3850,0.930537979
3851,0.964595477
3852,0.967427603
3853,0.94550724
3854,0.940573812
3855,0.97741975
3856,0.978489375
3857,0.977207454
3858,0.962233448
3859,0.957914376
3860,0.947837949
3861,0.889374169
3862,0.74838707
3863,0.619810812
3864,0.598684577
3865,0.566833794
3866,0.304994954
3867,0.009101684
3868,0
3869,0
3870,0.004170479
3871,0.12818171
3872,0.172849453
3873,0.154737656
3874,0.188334828
3875,0.223286728
3876,0.17898851
3877,0.145951437
3878,0.064016959
3879,0.022034677
3880,0.011049262
3881,0.00900037
3882,0.005403322
3883,0.001138917
3884,0
3885,0
3886,0
3887,0
3888,0
3889,0
3890,0
3891,0
3892,0.00098452
3893,0.023618194
3894,0.034639643
3895,0.048147951
3896,0.082432844
3897,0.108657399
3898,0.18598332
3899,0.216120054
3900,0.17168823
3901,0.108208365
3902,0.06211802
3903,0.052170885
3904,0.034865884
3905,0.020624751
3906,0.064546344
3907,0.001276632
3908,0.000714874
3909,0.002986114
3910,0.003509194
3911,0.002415338
3912,0.000458053
3913,0
3914,0
3915,0
3916,0
3917,0
3918,0
3919,0
3920,0.001910305
3921,0.027751727
3922,0.05062453
3923,0.061282923
3924,0.040596759
3925,0.023654086
3926,0.036567746
3927,0.30023157
3928,0.612864665
3929,0.612997623
3930,0.438213698
3931,0.437694929
3932,0.496704431
3933,0.470592213
3934,0.438615867
3935,0.530026213
3936,0.689783239
3937,0.80479339
3938,0.810086966
3939,0.55181584
3940,0.551515373
3941,0.434251563
3942,0.43898614
3943,0.269419354
3944,0.230851944
3945,0.310090756
3946,0.457309663
3947,0.552267277
3948,0.645957494
3949,0.814749642
3950,0.834384076
3951,0.856777255
3952,0.864534227
3953,0.747150067
3954,0.616243398
3955,0.665271465
3956,0.718768334
3957,0.792635345
3958,0.846112601
3959,0.735774195
3960,0.687531102
3961,0.70217998
3962,0.640728641
3963,0.59385912
3964,0.541652095
3965,0.374349852
3966,0.193788132
3967,0.10061352
3968,0.060563968
3969,0.046924334
3970,0.029977366
3971,0.029409874
3972,0.067829633
3973,0.188123417
3974,0.328773024
3975,0.507213151
3976,0.506707517
3977,0.4371972
3978,0.441515625
3979,0.380733442
3980,0.3999617
3981,0.501819225
3982,0.513144918
3983,0.449128715
3984,0.390842422
3985,0.289023427
3986,0.14879297
3987,0.046179766
3988,0.003000931
3989,0
3990,0
3991,0.009081072
3992,0.063865643
3993,0.093584066
3994,0.167693143
3995,0.209235801
3996,0.162653372
3997,0.144835447
3998,0.140039707
3999,0.128216921
4000,0.085704049
4001,0.028977295
4002,0
4003,0.000446281
4004,0.020191228
4005,0.0642818
4006,0.051188618
4007,0.107616086
4008,0.197521385
4009,0.284198825
4010,0.404313091
4011,0.636949484
4012,0.790743001
4013,0.794833259
4014,0.827783112
4015,0.723075791
4016,0.565398383
4017,0.614606071
4018,0.714674107
4019,0.740863446
4020,0.55589273
4021,0.61936299
4022,0.553257668
4023,0.47287931
4024,0.328758371
4025,0.247336303
4026,0.133063407
4027,0.083161531
4028,0.082018091
4029,0.050159127
4030,0.051241976
4031,0.054389909
4032,0.089343613
4033,0.067001231
4034,0.07842794
4035,0.076296883
4036,0.057551271
4037,0.038152694
4038,0.040543483
4039,0.015444861
4040,0.004841842
4041,0.003228408
4042,0.017405212
4043,0.000367512
4044,0
4045,0.042072421
4046,0.287525445
4047,0.401672876
4048,0.581763053
4049,0.694181383
4050,0.750034924
4051,0.829950984
4052,0.900573333
4053,0.960506662
4054,0.978427196
4055,0.98254958
4056,0.987407525
4057,0.989134026
4058,0.993529574
4059,0.996393832
4060,0.998628044
4061,0.999514953
4062,0.999097069
4063,0.99484427
4064,0.978480959
4065,0.985211722
4066,0.997349739
4067,0.999759205
4068,0.999709066
4069,0.999984757
4070,1
4071,1
4072,1
4073,1
4074,1
4075,1
4076,1
4077,1
4078,1
4079,1
4080,1
4081,1
4082,1
4083,1
4084,1
4085,1
4086,1
4087,1
4088,1
4089,1
4090,1
4091,1
4092,1
4093,1
4094,1
4095,1
4096,1
4097,1
4098,1
4099,1
4100,1
4101,1
4102,1
4103,0.998919487
4104,0.999810012
4105,0.999992498
4106,0.999710623
4107,0.986735066
4108,0.922409836
4109,0.950877444
4110,0.857971823
4111,0.57416929
4112,0.355740819
4113,0.197426902
4114,0.245782212
4115,0.251715563
4116,0.276504387
4117,0.338276589
4118,0.446600091
4119,0.56957595
4120,0.614806616
4121,0.569231025
4122,0.617693079
4123,0.609194291
4124,0.562986215
4125,0.559950161
4126,0.428962177
4127,0.45720646
4128,0.426395575
4129,0.397020749
4130,0.349386684
4131,0.36851327
4132,0.415297061
4133,0.342587892
4134,0.275587074
4135,0.275129779
4136,0.375762159
4137,0.380607796
4138,0.376796412
4139,0.472053007
4140,0.693599335
4141,0.820238042
4142,0.852621579
4143,0.878639166
4144,0.881812549
4145,0.829918094
4146,0.758769608
4147,0.735647074
4148,0.790464973
4149,0.894401773
4150,0.953591522
4151,0.993574532
4152,0.998007512
4153,0.998951809
4154,0.997334949
4155,0.998852698
4156,0.997149062
4157,0.997856085
4158,0.993287683
4159,0.966647299
4160,0.95396444
4161,0.932630126
4162,0.94438192
4163,0.938955053
4164,0.93115708
4165,0.951047047
4166,0.98577857
4167,0.998112249
4168,0.999347123
4169,0.999891289
4170,1
4171,1
4172,1
4173,1
4174,0.999877636
4175,0.996223672
4176,0.98559045
4177,0.961446118
4178,0.941495673
4179,0.94898417
4180,0.938224196
4181,0.915687418
4182,0.83856715
4183,0.685817778
4184,0.545126061
4185,0.436339404
4186,0.438850506
4187,0.433950365
4188,0.460453908
4189,0.489931122
4190,0.657764125
4191,0.859129957
4192,0.970778577
4193,0.976929307
4194,0.941835268
4195,0.956380868
4196,0.968937516
4197,0.986611859
4198,0.990229646
4199,0.97952799
4200,0.977513862
4201,0.951676941
4202,0.905876827
4203,0.880377197
4204,0.667267072
4205,0.353092047
4206,0.11745965
4207,0.040456309
4208,0.032037001
4209,0.053328555
4210,0.104491548
4211,0.207250848
4212,0.405478928
4213,0.711204624
4214,0.894358786
4215,0.926793448
4216,0.969871442
4217,0.97402916
4218,0.976073726
4219,0.975133427
4220,0.970052258
4221,0.970904398
4222,0.969435573
4223,0.977146848
4224,0.985899282
4225,0.983868814
4226,0.98639284
4227,0.984423765
4228,0.981361914
4229,0.956492535
4230,0.88192784
4231,0.838396573
4232,0.583339345
4233,0.404916555
4234,0.429186445
4235,0.51872135
4236,0.534032055
4237,0.659156183
4238,0.807562121
4239,0.890702717
4240,0.961127432
4241,0.980252997
4242,0.975448354
4243,0.98149844
4244,0.994592031
4245,0.989079611
4246,0.993259327
4247,0.995986303
4248,0.995328816
4249,0.994491498
4250,0.994108796
4251,0.992488178
4252,0.978377795
4253,0.857711188
4254,0.750744518
4255,0.528129053
4256,0.278603456
4257,0.2147832
4258,0.233123956
4259,0.266142877
4260,0.368510153
4261,0.428666345
4262,0.514606484
4263,0.630164222
4264,0.74622372
4265,0.861363188
4266,0.952775256
4267,0.944936887
4268,0.924143521
4269,0.896459476
4270,0.94936947
4271,0.970638188
4272,0.964457997
4273,0.885015122
4274,0.725246441
4275,0.414809068
4276,0.27064297
4277,0.157104837
4278,0.059054706
4279,0.051365634
4280,0.043842313
4281,0.059336757
4282,0.072981762
4283,0.178968527
4284,0.325194609
4285,0.599639229
4286,0.806854884
4287,0.817915722
4288,0.733374274
4289,0.5663643
4290,0.376137485
4291,0.338130794
4292,0.397874582
4293,0.500225782
4294,0.50751886
4295,0.577244353
4296,0.468989009
4297,0.382130339
4298,0.283661489
4299,0.248010663
4300,0.229925887
4301,0.216905441
4302,0.252394554
4303,0.1855817
4304,0.199540979
4305,0.169850235
4306,0.207298811
4307,0.399602725
4308,0.469290888
4309,0.662588807
4310,0.821627736
4311,0.940365775
4312,0.950637794
4313,0.951431561
4314,0.928726554
4315,0.946643575
4316,0.968586898
4317,0.965746625
4318,0.918256505
4319,0.919081926
4320,0.953463888
4321,0.975403666
4322,0.969674126
4323,0.951833653
4324,0.895704134
4325,0.786289676
4326,0.649234172
4327,0.405857801
4328,0.542943525
4329,0.332063156
4330,0.416477193
4331,0.570232296
4332,0.714583182
4333,0.852064999
4334,0.936833358
4335,0.990523799
4336,0.999598447
4337,0.997163669
4338,0.989572724
4339,0.976031526
4340,0.986475635
4341,0.977956367
4342,0.974353838
4343,0.967250093
4344,0.949583427
4345,0.961607067
4346,0.966148822
4347,0.951750382
4348,0.911898486
4349,0.862847817
4350,0.72537777
4351,0.436024825
4352,0.502726817
4353,0.488450849
4354,0.657387956
4355,0.781159019
4356,0.827251422
4357,0.882043878
4358,0.891521891
4359,0.974720995
4360,0.966790891
4361,0.974419912
4362,0.953317976
4363,0.983560022
4364,0.980050548
4365,0.99493316
4366,0.995706717
4367,0.996506373
4368,0.995173295
4369,0.985767094
4370,0.971519923
4371,0.969720348
4372,0.996813178
4373,0.996309662
4374,0.904705898
4375,0.618855611
4376,0.571044322
4377,0.663502347
4378,0.62062099
4379,0.746905231
4380,0.774628349
4381,0.774333278
4382,0.752279917
4383,0.847306017
4384,0.889164273
4385,0.946263806
4386,0.905034614
4387,0.785152932
4388,0.914076368
4389,0.887200101
4390,0.937379789
4391,0.900488019
4392,0.902956875
4393,0.857401029
4394,0.76022766
4395,0.701556655
4396,0.558026087
4397,0.271593426
4398,0.245298283
4399,0.136111377
4400,0.07588081
4401,0.010643568
4402,0.006352798
4403,0.045038507
4404,0.072945009
4405,0.147870122
4406,0.305236081
4407,0.489860896
4408,0.456295705
4409,0.394828331
4410,0.364530945
4411,0.332631962
4412,0.44036627
4413,0.482919761
4414,0.453346874
4415,0.37089327
4416,0.340009888
4417,0.195907968
4418,0.12864759
4419,0.093353279
4420,0.057888983
4421,0.031157752
4422,0.006259342
4423,0
4424,0
4425,0.003789485
4426,0.053592715
4427,0.028281435
4428,0.004102746
4429,0.000401251
4430,0.07478443
4431,0.271621531
4432,0.368309331
4433,0.326644776
4434,0.273282405
4435,0.174552885
4436,0.054389314
4437,0.002620286
4438,0.006489307
4439,0.002304577
4440,0
4441,0.000216247
4442,0.001671112
4443,0.012454536
4444,0.014454756
4445,0.022038365
4446,0.012393383
4447,0.055738156
4448,0.050816359
4449,0.107743451
4450,0.092612508
4451,0.0722083
4452,0.093521763
4453,0.074646911
4454,0.129486494
4455,0.306492527
4456,0.321829305
4457,0.369117985
4458,0.237429007
4459,0.11222065
4460,0.16500395
4461,0.114759421
4462,0.016295831
4463,2.78E-05
4464,0.000230303
4465,0.002156346
4466,0.001632796
4467,0.001081539
4468,0.007395247
4469,0.030664942
4470,0.037611124
4471,0.064680235
4472,0.104035597
4473,0.167707774
4474,0.157665482
4475,0.116247583
4476,0.086484857
4477,0.040729191
4478,0.006972684
4479,0.000709292
4480,0.024057678
4481,0.121178107
4482,0.156312802
4483,0.057542394
4484,0.001272991
4485,0
4486,0
4487,1.06E-05
4488,0.000736864
4489,0.001425669
4490,0.003532949
4491,0.005847392
4492,0.007504103
4493,0.001751212
4494,3.19E-05
4495,0.000311597
4496,0.012686516
4497,0.018942622
4498,0.049031804
4499,0.018134554
4500,0.003961789
4501,0.014748205
4502,0.157981942
4503,0.228012917
4504,0.343901473
4505,0.44678992
4506,0.456468527
4507,0.437527376
4508,0.37667137
4509,0.329326379
4510,0.366235596
4511,0.404938277
4512,0.439438883
4513,0.405019273
4514,0.427067578
4515,0.440983144
4516,0.403633978
4517,0.382170906
4518,0.324921219
4519,0.305802641
4520,0.343049212
4521,0.312569865
4522,0.320944603
4523,0.379611568
4524,0.466149755
4525,0.545171332
4526,0.613762124
4527,0.737245937
4528,0.904276617
4529,0.929492569
4530,0.861327116
4531,0.852340221
4532,0.844099919
4533,0.828890347
4534,0.81537286
4535,0.823450502
4536,0.84135956
4537,0.865054687
4538,0.899273014
4539,0.938732982
4540,0.972387441
4541,0.976357492
4542,0.959818006
4543,0.879264927
4544,0.793094889
4545,0.606877736
4546,0.431722204
4547,0.413958075
4548,0.473307546
4549,0.494565884
4550,0.549581043
4551,0.628082208
4552,0.748295939
4553,0.717999876
4554,0.659970252
4555,0.655547174
4556,0.598072684
4557,0.574966307
4558,0.474099998
4559,0.410288624
4560,0.327010413
4561,0.235805078
4562,0.163828051
4563,0.101768263
4564,0.064354436
4565,0.051447785
4566,0.035727566
4567,0.029317953
4568,0.035692277
4569,0.034196788
4570,0.02643853
4571,0.030782818
4572,0.071375395
4573,0.186556578
4574,0.394795911
4575,0.364342376
4576,0.379638791
4577,0.443264298
4578,0.41206153
4579,0.455936762
4580,0.476789852
4581,0.464451611
4582,0.482763946
4583,0.469056702
4584,0.491400055
4585,0.487665041
4586,0.451894164
4587,0.374113373
4588,0.331743896
4589,0.281860348
4590,0.061239151
4591,0
4592,0
4593,0
4594,0.031442561
4595,0.1305645
4596,0.326123371
4597,0.539224561
4598,0.675246298
4599,0.722722773
4600,0.641449249
4601,0.507881415
4602,0.567458264
4603,0.685440644
4604,0.772413747
4605,0.738872222
4606,0.815413805
4607,0.905572104
4608,0.98442053
4609,0.816950297
4610,0.264580998
4611,0.290416172
4612,0.003023948
4613,0.099730146
4614,0.186458621
4615,0.008328328
4616,0.005589352
4617,0.00024735
4618,0.045598866
4619,0.087481997
4620,0.125254977
4621,0.248545945
4622,0.640113695
4623,0.694761137
4624,0.811325804
4625,0.733753177
4626,0.768671775
4627,0.640601333
4628,0.202378639
4629,0.134739064
4630,0.036952616
4631,0.000317572
4632,0.091063047
4633,0.715287632
4634,0.832841329
4635,0.912242814
4636,0.501641987
4637,0.266040719
4638,0.137434961
4639,0.169427192
4640,0.16242919
4641,0.263975642
4642,0.312236998
4643,0.287429037
4644,0.297515281
4645,0.159649688
4646,0.104736977
4647,0.156144317
4648,0.047871358
4649,0.328927875
4650,0.355404198
4651,0.044199025
4652,6.59E-05
4653,0.0638357
4654,0.127013681
4655,0.002188893
4656,0.000749109
4657,0.000781371
4658,0.000145361
4659,0.000831249
4660,0.002995609
4661,0.015134898
4662,0.048096135
4663,0.047177938
4664,0.052195923
4665,0.086660624
4666,0.082351043
4667,0.157570439
4668,0.089857622
4669,0.009970604
4670,0.031747266
4671,0.001992959
4672,0.028615635
4673,0.002646615
4674,0.000105621
4675,0.045954119
4676,0.010343406
4677,0.000582472
4678,0
4679,0
4680,0
4681,6.18E-06
4682,0
4683,0
4684,0.000291873
4685,0.007389656
4686,0.003206139
4687,0.003291732
4688,0.024319274
4689,0.062895408
4690,0.079853502
4691,0.037656613
4692,0.017577956
4693,0.004899637
4694,0.011255794
4695,0.107440573
4696,0.51370577
4697,0.564073487
4698,0.448663859
4699,0.421955506
4700,0.396232949
4701,0.34703424
4702,0.27507479
4703,0.223448931
4704,0.207658869
4705,0.153070867
4706,0.097409952
4707,0.072698482
4708,0.073446164
4709,0.107813926
4710,0.055584394
4711,0.029630514
4712,0.024061312
4713,0.027401346
4714,0.054039701
4715,0.153898979
4716,0.304701783
4717,0.458810643
4718,0.655662028
4719,0.930921253
4720,0.981710045
4721,0.944658971
4722,0.901321046
4723,0.790158904
4724,0.652068532
4725,0.670268095
4726,0.760840408
4727,0.884414808
4728,0.839155054
4729,0.869311897
4730,0.862684234
4731,0.825699671
4732,0.797532026
4733,0.745066432
4734,0.593916372
4735,0.566566571
4736,0.566518128
4737,0.678461138
4738,0.806148763
4739,0.950339421
4740,0.985126058
4741,0.97148006
4742,0.978744181
4743,0.995644395
4744,0.99905413
4745,0.998493187
4746,0.986400731
4747,0.959894506
4748,0.968753131
4749,0.95141
4750,0.921887342
4751,0.97249275
4752,0.969160517
4753,0.958445064
4754,0.968782449
4755,0.957965581
4756,0.974126172
4757,0.952940591
4758,0.884574095
4759,0.700376348
4760,0.690551933
4761,0.635096661
4762,0.561924791
4763,0.59939721
4764,0.657125012
4765,0.75635736
4766,0.874285658
4767,0.912859249
4768,0.921151551
4769,0.829861887
4770,0.61840417
4771,0.567514463
4772,0.526977181
4773,0.648620498
4774,0.68760883
4775,0.629417864
4776,0.563791029
4777,0.607585398
4778,0.510683747
4779,0.530896358
4780,0.371097316
4781,0.182795217
4782,0.102173642
4783,0.148391847
4784,0.180265988
4785,0.096393954
4786,0.07997381
4787,0.0794535
4788,0.123265112
4789,0.118941513
4790,0.132314717
4791,0.190852191
4792,0.169894051
4793,0.120639286
4794,0.068020261
4795,0.01300771
4796,0.012765825
4797,0.058141723
4798,0.069035324
4799,0.092239246
4800,0.043027159
4801,0.04288808
4802,0.064565049
4803,0.181669784
4804,0.193906977
4805,0.120732394
4806,0.07158728
4807,0.079195496
4808,0.112761069
4809,0.151098865
4810,0.199456577
4811,0.18324408
4812,0.201257752
4813,0.201957373
4814,0.178438298
4815,0.345507588
4816,0.420285137
4817,0.353956914
4818,0.340621996
4819,0.371647072
4820,0.391773105
4821,0.426935124
4822,0.392978795
4823,0.332935276
4824,0.29972803
4825,0.288748117
4826,0.213808146
4827,0.164594785
4828,0.089480257
4829,0.067205873
4830,0.052071605
4831,0.013391764
4832,0.000386978
4833,0.000311416
4834,0.000159999
4835,0
4836,0.002301506
4837,0.13239566
4838,0.278509482
4839,0.43373032
4840,0.571829502
4841,0.399565351
4842,0.264908163
4843,0.237616338
4844,0.2218852
4845,0.117843208
4846,0.020785951
4847,0.002669451
4848,0.003872206
4849,0.00482154
4850,0.004956416
4851,0.003061079
4852,0.000452001
4853,1.42E-05
4854,0
4855,0
4856,0.001788522
4857,0.058507738
4858,0.117794193
4859,0.1067061
4860,0.145567981
4861,0.131325895
4862,0.111408919
4863,0.078607546
4864,0.106440389
4865,0.280070547
4866,0.187698198
4867,0.01312493
4868,0.000174587
4869,0
4870,0
4871,0
4872,0
4873,0
4874,0
4875,0
4876,0
4877,0.00113077
4878,0.002919611
4879,0.006413839
4880,0.050228845
4881,0.082524259
4882,0.104632229
4883,0.116825146
4884,0.066099992
4885,0.073629222
4886,0.077822065
4887,0.100216218
4888,0.454037724
4889,0.585306549
4890,0.397267441
4891,0.359810883
4892,0.330575812
4893,0.193491064
4894,0.033193769
4895,0.01018881
4896,0.02119106
4897,0.000795564
4898,0
4899,0
4900,6.96E-05
4901,0.000624512
4902,0.000897116
4903,0.012806272
4904,0.002982615
4905,0.021392155
4906,0.026250535
4907,0.039804619
4908,0.008189519
4909,0.008396211
4910,0.228177362
4911,0.6836411
4912,0.814485419
4913,0.769943194
4914,0.714502199
4915,0.783934784
4916,0.743202746
4917,0.749965862
4918,0.737536331
4919,0.699761891
4920,0.652493532
4921,0.676992734
4922,0.634161786
4923,0.615448642
4924,0.541988118
4925,0.495493801
4926,0.3478752
4927,0.326325015
4928,0.340688139
4929,0.37662945
4930,0.452518201
4931,0.582210501
4932,0.728696505
4933,0.798018992
4934,0.884951639
4935,0.904742495
4936,0.947884885
4937,0.965368191
4938,0.905151399
4939,0.869957534
4940,0.850553624
4941,0.789370306
4942,0.78254689
4943,0.747222924
4944,0.759903312
4945,0.774564258
4946,0.784949354
4947,0.816776625
4948,0.760741643
4949,0.722447344
4950,0.65302637
4951,0.529828068
4952,0.483385825
4953,0.453444453
4954,0.435826397
4955,0.435252861
4956,0.513010228
4957,0.634151598
4958,0.711735892
4959,0.768384274
4960,0.836662936
4961,0.873029836
4962,0.849525412
4963,0.831258003
4964,0.870278549
4965,0.874455261
4966,0.814982275
4967,0.797371376
4968,0.771880122
4969,0.799553367
4970,0.728018637
4971,0.717887509
4972,0.740004671
4973,0.711275721
4974,0.519482255
4975,0.350903956
4976,0.325482174
4977,0.284641085
4978,0.244888258
4979,0.377765354
4980,0.458055162
4981,0.502550022
4982,0.571561714
4983,0.636269621
4984,0.663621394
4985,0.738848988
4986,0.786254541
4987,0.872126993
4988,0.892613792
4989,0.87178336
4990,0.819071114
4991,0.780190221
4992,0.72834868
4993,0.613771073
4994,0.579538564
4995,0.610194826
4996,0.501564356
4997,0.42263661
4998,0.320184418
4999,0.290633875
5000,0.258792971
5001,0.21960897
5002,0.215530864
5003,0.305861513
5004,0.44545423
5005,0.580367295
5006,0.651567852
5007,0.628985369
5008,0.739688845
5009,0.649686754
5010,0.539904749
5011,0.597843957
5012,0.671314466
5013,0.770592165
5014,0.841115697
5015,0.749820062
5016,0.662174916
5017,0.659130136
5018,0.515480975
5019,0.453947775
