,datetime,load_area,mkt_region,zone,mw,dt,md,wday,mw_norm
16810,1/24/24 8:00,DOM,SOUTH,DOM,15158.495,2024-01-24 08:00:00,"(1, 24)",Wednesday,0.30160802906678835
16811,1/24/24 8:00,DPLCO,MIDATL,DPL,2457.091,2024-01-24 08:00:00,"(1, 24)",Wednesday,0.5219823087960939
16812,1/24/24 8:00,DUQ,WEST,DUQ,1606.888,2024-01-24 08:00:00,"(1, 24)",Wednesday,0.5185921728236634
16813,1/24/24 8:00,EASTON,MIDATL,DPL,36.865,2024-01-24 08:00:00,"(1, 24)",Wednesday,0.5927608430842446
16814,1/24/24 8:00,EKPC,WEST,EKPC,1721.369,2024-01-24 08:00:00,"(1, 24)",Wednesday,-0.4757880451494262
16815,1/24/24 8:00,JC,MIDATL,JC,2699.158,2024-01-24 08:00:00,"(1, 24)",Wednesday,0.6580862470521618
16816,1/24/24 8:00,ME,MIDATL,ME,2170.941,2024-01-24 08:00:00,"(1, 24)",Wednesday,1.2699406875426884
16817,1/24/24 8:00,OE,WEST,ATSI,7623.121,2024-01-24 08:00:00,"(1, 24)",Wednesday,0.3963820229534305
16819,1/24/24 8:00,PAPWR,WEST,ATSI,583.015,2024-01-24 08:00:00,"(1, 24)",Wednesday,-0.06691636518694494
16820,1/24/24 8:00,PE,MIDATL,PE,5056.63,2024-01-24 08:00:00,"(1, 24)",Wednesday,0.9365731878724042
16821,1/24/24 8:00,PEPCO,MIDATL,PEP,3362.911,2024-01-24 08:00:00,"(1, 24)",Wednesday,1.1764461653750022
16822,1/24/24 8:00,PLCO,MIDATL,PL,5462.633,2024-01-24 08:00:00,"(1, 24)",Wednesday,0.7291265864191127
16823,1/24/24 8:00,PN,MIDATL,PN,2230.364,2024-01-24 08:00:00,"(1, 24)",Wednesday,0.6874139926307029
16824,1/24/24 8:00,PS,MIDATL,PS,5288.391,2024-01-24 08:00:00,"(1, 24)",Wednesday,0.8634717787836378
16825,1/24/24 8:00,RECO,MIDATL,RECO,168.37,2024-01-24 08:00:00,"(1, 24)",Wednesday,0.9620901093735422
16826,1/24/24 8:00,SMECO,MIDATL,PEP,495.65,2024-01-24 08:00:00,"(1, 24)",Wednesday,0.15958816140492757
16827,1/24/24 8:00,UGI,MIDATL,PL,146.01,2024-01-24 08:00:00,"(1, 24)",Wednesday,0.4532017357572798
16828,1/24/24 8:00,VMEU,MIDATL,AE,89.274,2024-01-24 08:00:00,"(1, 24)",Wednesday,1.2835506905921845
16829,1/24/24 8:00,RTO,RTO,RTO,101568.86,2024-01-24 08:00:00,"(1, 24)",Wednesday,0.5410601522542237
16830,1/24/24 9:00,AECO,MIDATL,AE,1134.163,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.9283010380219736
16831,1/24/24 9:00,AEPAPT,WEST,AEP,4953.308,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.03064150951697644
16832,1/24/24 9:00,AEPIMP,WEST,AEP,3255.08,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.22801976434262733
16833,1/24/24 9:00,AEPKPT,WEST,AEP,794.017,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.20795801512882772
16834,1/24/24 9:00,AEPOPT,WEST,AEP,7368.781,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.4044516716130776
16835,1/24/24 9:00,AP,WEST,AP,6468.24,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.306705429231719
16836,1/24/24 9:00,BC,MIDATL,BC,4101.234,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.7019864735613186
16837,1/24/24 9:00,CE,WEST,CE,11687.533,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.7711202305278247
16838,1/24/24 9:00,DAY,WEST,DAY,2168.0,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.29944067873453345
16839,1/24/24 9:00,DEOK,WEST,DEOK,3150.534,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.1421821574349369
16840,1/24/24 9:00,DOM,SOUTH,DOM,14621.787,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.019238264511718988
16841,1/24/24 9:00,DPLCO,MIDATL,DPL,2354.69,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.2410831013469664
16842,1/24/24 9:00,DUQ,WEST,DUQ,1603.204,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.4931499238480255
16843,1/24/24 9:00,EASTON,MIDATL,DPL,35.82,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.42962896420579466
16844,1/24/24 9:00,EKPC,WEST,EKPC,1684.528,2024-01-24 09:00:00,"(1, 24)",Wednesday,-0.5526416056580225
16845,1/24/24 9:00,JC,MIDATL,JC,2734.874,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.7671103252717887
16846,1/24/24 9:00,ME,MIDATL,ME,2172.231,2024-01-24 09:00:00,"(1, 24)",Wednesday,1.2755750916013213
16847,1/24/24 9:00,OE,WEST,ATSI,7707.293,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.5123346302305584
16849,1/24/24 9:00,PAPWR,WEST,ATSI,567.421,2024-01-24 09:00:00,"(1, 24)",Wednesday,-0.2852357951220823
16850,1/24/24 9:00,PE,MIDATL,PE,4983.831,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.8053085742312036
16851,1/24/24 9:00,PEPCO,MIDATL,PEP,3321.617,2024-01-24 09:00:00,"(1, 24)",Wednesday,1.0802897562016607
16852,1/24/24 9:00,PLCO,MIDATL,PL,5467.702,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.7373107842135127
16853,1/24/24 9:00,PN,MIDATL,PN,2231.269,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.691299181422898
16854,1/24/24 9:00,PS,MIDATL,PS,5295.394,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.8764144554452629
16855,1/24/24 9:00,RECO,MIDATL,RECO,171.502,2024-01-24 09:00:00,"(1, 24)",Wednesday,1.1418530748459312
16856,1/24/24 9:00,SMECO,MIDATL,PEP,469.543,2024-01-24 09:00:00,"(1, 24)",Wednesday,-0.08317329044938782
16857,1/24/24 9:00,UGI,MIDATL,PL,147.521,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.5334968992701349
16858,1/24/24 9:00,VMEU,MIDATL,AE,87.841,2024-01-24 09:00:00,"(1, 24)",Wednesday,1.1377228848177916
16859,1/24/24 9:00,RTO,RTO,RTO,100797.958,2024-01-24 09:00:00,"(1, 24)",Wednesday,0.4714929147818116
16860,1/24/24 10:00,AECO,MIDATL,AE,1121.322,2024-01-24 10:00:00,"(1, 24)",Wednesday,0.8411328907689118
16861,1/24/24 10:00,AEPAPT,WEST,AEP,4810.402,2024-01-24 10:00:00,"(1, 24)",Wednesday,-0.13946811660690664
16862,1/24/24 10:00,AEPIMP,WEST,AEP,3257.529,2024-01-24 10:00:00,"(1, 24)",Wednesday,0.2360305022792553
16863,1/24/24 10:00,AEPKPT,WEST,AEP,785.182,2024-01-24 10:00:00,"(1, 24)",Wednesday,0.14766829286989835
16864,1/24/24 10:00,AEPOPT,WEST,AEP,7387.285,2024-01-24 10:00:00,"(1, 24)",Wednesday,0.4282632017093938
16865,1/24/24 10:00,AP,WEST,AP,6353.51,2024-01-24 10:00:00,"(1, 24)",Wednesday,0.1646997947962656
16866,1/24/24 10:00,BC,MIDATL,BC,4013.859,2024-01-24 10:00:00,"(1, 24)",Wednesday,0.5432673707135979
16867,1/24/24 10:00,CE,WEST,CE,11790.708,2024-01-24 10:00:00,"(1, 24)",Wednesday,0.8514059540907999
16868,1/24/24 10:00,DAY,WEST,DAY,2178.0,2024-01-24 10:00:00,"(1, 24)",Wednesday,0.3358587028914843
16869,1/24/24 10:00,DEOK,WEST,DEOK,3170.076,2024-01-24 10:00:00,"(1, 24)",Wednesday,0.18770707092475042
16870,1/24/24 10:00,DOM,SOUTH,DOM,14158.844,2024-01-24 10:00:00,"(1, 24)",Wednesday,-0.2243226772152865
16871,1/24/24 10:00,DPLCO,MIDATL,DPL,2263.005,2024-01-24 10:00:00,"(1, 24)",Wednesday,-0.010420730011841397
16872,1/24/24 10:00,DUQ,WEST,DUQ,1613.358,2024-01-24 10:00:00,"(1, 24)",Wednesday,0.5632749499334299
16873,1/24/24 10:00,EASTON,MIDATL,DPL,34.46,2024-01-24 10:00:00,"(1, 24)",Wednesday,0.21732336107211864
16874,1/24/24 10:00,EKPC,WEST,EKPC,1675.349,2024-01-24 10:00:00,"(1, 24)",Wednesday,-0.5717898055415331
16875,1/24/24 10:00,JC,MIDATL,JC,2747.1,2024-01-24 10:00:00,"(1, 24)",Wednesday,0.8044305285508002
16876,1/24/24 10:00,ME,MIDATL,ME,2156.172,2024-01-24 10:00:00,"(1, 24)",Wednesday,1.2054333127039907
16877,1/24/24 10:00,OE,WEST,ATSI,7777.495,2024-01-24 10:00:00,"(1, 24)",Wednesday,0.6090426202518124
16879,1/24/24 10:00,PAPWR,WEST,ATSI,568.085,2024-01-24 10:00:00,"(1, 24)",Wednesday,-0.2759396490737991
16880,1/24/24 10:00,PE,MIDATL,PE,4906.638,2024-01-24 10:00:00,"(1, 24)",Wednesday,0.6661210947217978
16881,1/24/24 10:00,PEPCO,MIDATL,PEP,3266.752,2024-01-24 10:00:00,"(1, 24)",Wednesday,0.9525321790888734
16882,1/24/24 10:00,PLCO,MIDATL,PL,5375.761,2024-01-24 10:00:00,"(1, 24)",Wednesday,0.5888666474183125
16883,1/24/24 10:00,PN,MIDATL,PN,2235.582,2024-01-24 10:00:00,"(1, 24)",Wednesday,0.7098150038104591
16884,1/24/24 10:00,PS,MIDATL,PS,5320.618,2024-01-24 10:00:00,"(1, 24)",Wednesday,0.9230324871620706
16885,1/24/24 10:00,RECO,MIDATL,RECO,172.103,2024-01-24 10:00:00,"(1, 24)",Wednesday,1.1763478201361308
16886,1/24/24 10:00,SMECO,MIDATL,PEP,445.457,2024-01-24 10:00:00,"(1, 24)",Wednesday,-0.3071420470802933
16887,1/24/24 10:00,UGI,MIDATL,PL,146.599,2024-01-24 10:00:00,"(1, 24)",Wednesday,0.48450143880762503
16888,1/24/24 10:00,VMEU,MIDATL,AE,86.944,2024-01-24 10:00:00,"(1, 24)",Wednesday,1.046440580714771
16889,1/24/24 10:00,RTO,RTO,RTO,99883.195,2024-01-24 10:00:00,"(1, 24)",Wednesday,0.3889434664057855
16890,1/24/24 11:00,AECO,MIDATL,AE,1036.758,2024-01-24 11:00:00,"(1, 24)",Wednesday,0.2670898096764861
16891,1/24/24 11:00,AEPAPT,WEST,AEP,4689.634,2024-01-24 11:00:00,"(1, 24)",Wednesday,-0.283225546859864
16892,1/24/24 11:00,AEPIMP,WEST,AEP,3256.304,2024-01-24 11:00:00,"(1, 24)",Wednesday,0.23202349779890893
16893,1/24/24 11:00,AEPKPT,WEST,AEP,775.16,2024-01-24 11:00:00,"(1, 24)",Wednesday,0.07927852530012017
16894,1/24/24 11:00,AEPOPT,WEST,AEP,7282.69,2024-01-24 11:00:00,"(1, 24)",Wednesday,0.2936670608520541
16895,1/24/24 11:00,AP,WEST,AP,6290.832,2024-01-24 11:00:00,"(1, 24)",Wednesday,0.08712087772884325
16896,1/24/24 11:00,BC,MIDATL,BC,3935.556,2024-01-24 11:00:00,"(1, 24)",Wednesday,0.401027806647389
16897,1/24/24 11:00,CE,WEST,CE,11838.69,2024-01-24 11:00:00,"(1, 24)",Wednesday,0.8887431926466383
16898,1/24/24 11:00,DAY,WEST,DAY,2169.0,2024-01-24 11:00:00,"(1, 24)",Wednesday,0.3030824811502285
16899,1/24/24 11:00,DEOK,WEST,DEOK,3152.0,2024-01-24 11:00:00,"(1, 24)",Wednesday,0.14559734130434954
16900,1/24/24 11:00,DOM,SOUTH,DOM,13838.535,2024-01-24 11:00:00,"(1, 24)",Wednesday,-0.39284182899776304
16901,1/24/24 11:00,DPLCO,MIDATL,DPL,2178.337,2024-01-24 11:00:00,"(1, 24)",Wednesday,-0.24267602142796815
16902,1/24/24 11:00,DUQ,WEST,DUQ,1614.116,2024-01-24 11:00:00,"(1, 24)",Wednesday,0.5685098100646825
16903,1/24/24 11:00,EASTON,MIDATL,DPL,32.503,2024-01-24 11:00:00,"(1, 24)",Wednesday,-0.08817815755479626
16904,1/24/24 11:00,EKPC,WEST,EKPC,1650.179,2024-01-24 11:00:00,"(1, 24)",Wednesday,-0.6242966353778937
16905,1/24/24 11:00,JC,MIDATL,JC,2739.474,2024-01-24 11:00:00,"(1, 24)",Wednesday,0.7811519525483686
16906,1/24/24 11:00,ME,MIDATL,ME,2146.634,2024-01-24 11:00:00,"(1, 24)",Wednesday,1.163773664710795
16907,1/24/24 11:00,OE,WEST,ATSI,7721.359,2024-01-24 11:00:00,"(1, 24)",Wednesday,0.5317114939614923
16909,1/24/24 11:00,PAPWR,WEST,ATSI,558.719,2024-01-24 11:00:00,"(1, 24)",Wednesday,-0.40706570914642326
16910,1/24/24 11:00,PE,MIDATL,PE,4972.042,2024-01-24 11:00:00,"(1, 24)",Wednesday,0.784051709024043
16911,1/24/24 11:00,PEPCO,MIDATL,PEP,3174.685,2024-01-24 11:00:00,"(1, 24)",Wednesday,0.7381467448039392
16912,1/24/24 11:00,PLCO,MIDATL,PL,5168.158,2024-01-24 11:00:00,"(1, 24)",Wednesday,0.2536794281027294
16913,1/24/24 11:00,PN,MIDATL,PN,2224.25,2024-01-24 11:00:00,"(1, 24)",Wednesday,0.661166429895357
16914,1/24/24 11:00,PS,MIDATL,PS,5348.662,2024-01-24 11:00:00,"(1, 24)",Wednesday,0.9748623349842298
16915,1/24/24 11:00,RECO,MIDATL,RECO,171.443,2024-01-24 11:00:00,"(1, 24)",Wednesday,1.1384667354580416
16916,1/24/24 11:00,SMECO,MIDATL,PEP,424.907,2024-01-24 11:00:00,"(1, 24)",Wednesday,-0.4982305611035894
16917,1/24/24 11:00,UGI,MIDATL,PL,146.598,2024-01-24 11:00:00,"(1, 24)",Wednesday,0.48444829839497716
16918,1/24/24 11:00,VMEU,MIDATL,AE,83.93,2024-01-24 11:00:00,"(1, 24)",Wednesday,0.7397238978089666
16919,1/24/24 11:00,RTO,RTO,RTO,98692.155,2024-01-24 11:00:00,"(1, 24)",Wednesday,0.2814624084773562
16920,1/24/24 12:00,AECO,MIDATL,AE,1003.571,2024-01-24 12:00:00,"(1, 24)",Wednesday,0.04180756507814194
16921,1/24/24 12:00,AEPAPT,WEST,AEP,4591.912,2024-01-24 12:00:00,"(1, 24)",Wednesday,-0.39954993410797157
16922,1/24/24 12:00,AEPIMP,WEST,AEP,3271.778,2024-01-24 12:00:00,"(1, 24)",Wednesday,0.2826393241898338
16923,1/24/24 12:00,AEPKPT,WEST,AEP,748.96,2024-01-24 12:00:00,"(1, 24)",Wednesday,-0.09950933244565668
16924,1/24/24 12:00,AEPOPT,WEST,AEP,7316.797,2024-01-24 12:00:00,"(1, 24)",Wednesday,0.3375570228600016
16925,1/24/24 12:00,AP,WEST,AP,6243.326,2024-01-24 12:00:00,"(1, 24)",Wednesday,0.028320915474064914
16926,1/24/24 12:00,BC,MIDATL,BC,3866.893,2024-01-24 12:00:00,"(1, 24)",Wednesday,0.2762995690641788
16927,1/24/24 12:00,CE,WEST,CE,11788.469,2024-01-24 12:00:00,"(1, 24)",Wednesday,0.8496636741290106
16928,1/24/24 12:00,DAY,WEST,DAY,2157.0,2024-01-24 12:00:00,"(1, 24)",Wednesday,0.25938085216188755
16929,1/24/24 12:00,DEOK,WEST,DEOK,3126.632,2024-01-24 12:00:00,"(1, 24)",Wednesday,0.08650021688465906
16930,1/24/24 12:00,DOM,SOUTH,DOM,13460.858,2024-01-24 12:00:00,"(1, 24)",Wednesday,-0.5915431071003155
16931,1/24/24 12:00,DPLCO,MIDATL,DPL,2097.563,2024-01-24 12:00:00,"(1, 24)",Wednesday,-0.46424956643725346
16932,1/24/24 12:00,DUQ,WEST,DUQ,1611.202,2024-01-24 12:00:00,"(1, 24)",Wednesday,0.5483852949954617
16933,1/24/24 12:00,EASTON,MIDATL,DPL,31.149,2024-01-24 12:00:00,"(1, 24)",Wednesday,-0.299547118321706
16934,1/24/24 12:00,EKPC,WEST,EKPC,1661.604,2024-01-24 12:00:00,"(1, 24)",Wednesday,-0.6004630823035821
16935,1/24/24 12:00,JC,MIDATL,JC,2695.522,2024-01-24 12:00:00,"(1, 24)",Wednesday,0.6469872564483271
16936,1/24/24 12:00,ME,MIDATL,ME,2146.851,2024-01-24 12:00:00,"(1, 24)",Wednesday,1.164721467564069
16937,1/24/24 12:00,OE,WEST,ATSI,7665.14,2024-01-24 12:00:00,"(1, 24)",Wednesday,0.454266029572944
16939,1/24/24 12:00,PAPWR,WEST,ATSI,553.701,2024-01-24 12:00:00,"(1, 24)",Wednesday,-0.47731881286673433
16940,1/24/24 12:00,PE,MIDATL,PE,4933.121,2024-01-24 12:00:00,"(1, 24)",Wednesday,0.7138728600353316
16941,1/24/24 12:00,PEPCO,MIDATL,PEP,3166.894,2024-01-24 12:00:00,"(1, 24)",Wednesday,0.7200047729952134
16942,1/24/24 12:00,PLCO,MIDATL,PL,5135.173,2024-01-24 12:00:00,"(1, 24)",Wednesday,0.20042321104842534
16943,1/24/24 12:00,PN,MIDATL,PN,2213.415,2024-01-24 12:00:00,"(1, 24)",Wednesday,0.6146514900462449
16944,1/24/24 12:00,PS,MIDATL,PS,5331.417,2024-01-24 12:00:00,"(1, 24)",Wednesday,0.9429907857867853
16945,1/24/24 12:00,RECO,MIDATL,RECO,170.575,2024-01-24 12:00:00,"(1, 24)",Wednesday,1.0886473695480678
16946,1/24/24 12:00,SMECO,MIDATL,PEP,403.527,2024-01-24 12:00:00,"(1, 24)",Wednesday,-0.6970370053769745
16947,1/24/24 12:00,UGI,MIDATL,PL,144.978,2024-01-24 12:00:00,"(1, 24)",Wednesday,0.398360829903365
16948,1/24/24 12:00,VMEU,MIDATL,AE,81.444,2024-01-24 12:00:00,"(1, 24)",Wednesday,0.4867386046092878
16949,1/24/24 12:00,RTO,RTO,RTO,97682.472,2024-01-24 12:00:00,"(1, 24)",Wednesday,0.19034725112550405
16950,1/24/24 13:00,AECO,MIDATL,AE,968.846,2024-01-24 13:00:00,"(1, 24)",Wednesday,-0.19391503544849506
16951,1/24/24 13:00,AEPAPT,WEST,AEP,4505.296,2024-01-24 13:00:00,"(1, 24)",Wednesday,-0.5026541800902694
16952,1/24/24 13:00,AEPIMP,WEST,AEP,3241.014,2024-01-24 13:00:00,"(1, 24)",Wednesday,0.18200953983605161
16953,1/24/24 13:00,AEPKPT,WEST,AEP,722.898,2024-01-24 13:00:00,"(1, 24)",Wednesday,-0.2773554831544525
16954,1/24/24 13:00,AEPOPT,WEST,AEP,7306.95,2024-01-24 13:00:00,"(1, 24)",Wednesday,0.32488559306869047
16955,1/24/24 13:00,AP,WEST,AP,6213.096,2024-01-24 13:00:00,"(1, 24)",Wednesday,-0.009095892065234654
16956,1/24/24 13:00,BC,MIDATL,BC,3838.564,2024-01-24 13:00:00,"(1, 24)",Wednesday,0.22483915745246968
16957,1/24/24 13:00,CE,WEST,CE,11689.439,2024-01-24 13:00:00,"(1, 24)",Wednesday,0.7726033862255335
16958,1/24/24 13:00,DAY,WEST,DAY,2153.0,2024-01-24 13:00:00,"(1, 24)",Wednesday,0.2448136424991072
16959,1/24/24 13:00,DEOK,WEST,DEOK,3109.799,2024-01-24 13:00:00,"(1, 24)",Wednesday,0.0472861718138353
16960,1/24/24 13:00,DOM,SOUTH,DOM,13142.133,2024-01-24 13:00:00,"(1, 24)",Wednesday,-0.7592288937996278
16961,1/24/24 13:00,DPLCO,MIDATL,DPL,2064.119,2024-01-24 13:00:00,"(1, 24)",Wednesday,-0.5559907905847581
16962,1/24/24 13:00,DUQ,WEST,DUQ,1599.765,2024-01-24 13:00:00,"(1, 24)",Wednesday,0.4693996811153393
16963,1/24/24 13:00,EASTON,MIDATL,DPL,30.729,2024-01-24 13:00:00,"(1, 24)",Wednesday,-0.36511208399534156
16964,1/24/24 13:00,EKPC,WEST,EKPC,1472.331,2024-01-24 13:00:00,"(1, 24)",Wednesday,-0.9953031777989162
16965,1/24/24 13:00,JC,MIDATL,JC,2698.228,2024-01-24 13:00:00,"(1, 24)",Wednesday,0.6552473963201584
16966,1/24/24 13:00,ME,MIDATL,ME,2167.194,2024-01-24 13:00:00,"(1, 24)",Wednesday,1.253574709242154
16967,1/24/24 13:00,OE,WEST,ATSI,7631.252,2024-01-24 13:00:00,"(1, 24)",Wednesday,0.4075830238773763
16969,1/24/24 13:00,PAPWR,WEST,ATSI,551.612,2024-01-24 13:00:00,"(1, 24)",Wednesday,-0.506565272346952
16970,1/24/24 13:00,PE,MIDATL,PE,4897.989,2024-01-24 13:00:00,"(1, 24)",Wednesday,0.6505259952920971
16971,1/24/24 13:00,PEPCO,MIDATL,PEP,3100.831,2024-01-24 13:00:00,"(1, 24)",Wednesday,0.5661717498146434
16972,1/24/24 13:00,PLCO,MIDATL,PL,5209.047,2024-01-24 13:00:00,"(1, 24)",Wednesday,0.3196971167228101
16973,1/24/24 13:00,PN,MIDATL,PN,2191.953,2024-01-24 13:00:00,"(1, 24)",Wednesday,0.5225145598162826
16974,1/24/24 13:00,PS,MIDATL,PS,5368.483,2024-01-24 13:00:00,"(1, 24)",Wednesday,1.0114947488225916
16975,1/24/24 13:00,RECO,MIDATL,RECO,170.408,2024-01-24 13:00:00,"(1, 24)",Wednesday,1.0790623072128542
16976,1/24/24 13:00,SMECO,MIDATL,PEP,397.768,2024-01-24 13:00:00,"(1, 24)",Wednesday,-0.750588282859221
16977,1/24/24 13:00,UGI,MIDATL,PL,143.598,2024-01-24 13:00:00,"(1, 24)",Wednesday,0.3250270604475477
16978,1/24/24 13:00,VMEU,MIDATL,AE,79.741,2024-01-24 13:00:00,"(1, 24)",Wednesday,0.3134345200078988
16979,1/24/24 13:00,RTO,RTO,RTO,96731.083,2024-01-24 13:00:00,"(1, 24)",Wednesday,0.10449262305132585
16980,1/24/24 14:00,AECO,MIDATL,AE,979.069,2024-01-24 14:00:00,"(1, 24)",Wednesday,-0.12451857338416682
16981,1/24/24 14:00,AEPAPT,WEST,AEP,4422.281,2024-01-24 14:00:00,"(1, 24)",Wednesday,-0.6014719387055425
16982,1/24/24 14:00,AEPIMP,WEST,AEP,3205.814,2024-01-24 14:00:00,"(1, 24)",Wednesday,0.06686949272731418
16983,1/24/24 14:00,AEPKPT,WEST,AEP,697.607,2024-01-24 14:00:00,"(1, 24)",Wednesday,-0.44994035759141676
16984,1/24/24 14:00,AEPOPT,WEST,AEP,7237.188,2024-01-24 14:00:00,"(1, 24)",Wednesday,0.23511365388909608
16985,1/24/24 14:00,AP,WEST,AP,6147.589,2024-01-24 14:00:00,"(1, 24)",Wednesday,-0.09017636879288414
16986,1/24/24 14:00,BC,MIDATL,BC,3793.776,2024-01-24 14:00:00,"(1, 24)",Wednesday,0.14348051735697692
16987,1/24/24 14:00,CE,WEST,CE,11696.749,2024-01-24 14:00:00,"(1, 24)",Wednesday,0.7782916696202057
16988,1/24/24 14:00,DAY,WEST,DAY,2122.0,2024-01-24 14:00:00,"(1, 24)",Wednesday,0.1319177676125596
16989,1/24/24 14:00,DEOK,WEST,DEOK,3083.475,2024-01-24 14:00:00,"(1, 24)",Wednesday,-0.014038043860397604
16990,1/24/24 14:00,DOM,SOUTH,DOM,12943.891,2024-01-24 14:00:00,"(1, 24)",Wednesday,-0.8635268488607152
16991,1/24/24 14:00,DPLCO,MIDATL,DPL,2070.945,2024-01-24 14:00:00,"(1, 24)",Wednesday,-0.5372661883831413
16992,1/24/24 14:00,DUQ,WEST,DUQ,1574.117,2024-01-24 14:00:00,"(1, 24)",Wednesday,0.29227079899612896
16993,1/24/24 14:00,EASTON,MIDATL,DPL,30.135,2024-01-24 14:00:00,"(1, 24)",Wednesday,-0.4578396783051968
16994,1/24/24 14:00,EKPC,WEST,EKPC,1456.599,2024-01-24 14:00:00,"(1, 24)",Wednesday,-1.028121511012489
16995,1/24/24 14:00,JC,MIDATL,JC,2650.22,2024-01-24 14:00:00,"(1, 24)",Wednesday,0.5087016479953769
16996,1/24/24 14:00,ME,MIDATL,ME,2138.969,2024-01-24 14:00:00,"(1, 24)",Wednesday,1.1302948219903248
16997,1/24/24 14:00,OE,WEST,ATSI,7500.353,2024-01-24 14:00:00,"(1, 24)",Wednesday,0.22726082243308515
16999,1/24/24 14:00,PAPWR,WEST,ATSI,531.823,2024-01-24 14:00:00,"(1, 24)",Wednesday,-0.7836156249817121
17000,1/24/24 14:00,PE,MIDATL,PE,4920.181,2024-01-24 14:00:00,"(1, 24)",Wednesday,0.6905406150798074
17001,1/24/24 14:00,PEPCO,MIDATL,PEP,3044.031,2024-01-24 14:00:00,"(1, 24)",Wednesday,0.4339083691529046
17002,1/24/24 14:00,PLCO,MIDATL,PL,5214.463,2024-01-24 14:00:00,"(1, 24)",Wednesday,0.328441566368592
17003,1/24/24 14:00,PN,MIDATL,PN,2143.108,2024-01-24 14:00:00,"(1, 24)",Wednesday,0.31282169069492893
17004,1/24/24 14:00,PS,MIDATL,PS,5328.351,2024-01-24 14:00:00,"(1, 24)",Wednesday,0.9373243218935184
17005,1/24/24 14:00,RECO,MIDATL,RECO,169.424,2024-01-24 14:00:00,"(1, 24)",Wednesday,1.0225850536927945
17006,1/24/24 14:00,SMECO,MIDATL,PEP,388.757,2024-01-24 14:00:00,"(1, 24)",Wednesday,-0.8343789689839857
17007,1/24/24 14:00,UGI,MIDATL,PL,142.182,2024-01-24 14:00:00,"(1, 24)",Wednesday,0.24978023613635966
17008,1/24/24 14:00,VMEU,MIDATL,AE,81.649,2024-01-24 14:00:00,"(1, 24)",Wednesday,0.5076002237186737
17009,1/24/24 14:00,RTO,RTO,RTO,95773.746,2024-01-24 14:00:00,"(1, 24)",Wednesday,0.01810123942522772
17010,1/24/24 15:00,AECO,MIDATL,AE,1027.371,2024-01-24 15:00:00,"(1, 24)",Wednesday,0.20336833952116493
17011,1/24/24 15:00,AEPAPT,WEST,AEP,4396.455,2024-01-24 15:00:00,"(1, 24)",Wednesday,-0.6322141832878233
17012,1/24/24 15:00,AEPIMP,WEST,AEP,3164.115,2024-01-24 15:00:00,"(1, 24)",Wednesday,-0.06952893978368617
17013,1/24/24 15:00,AEPKPT,WEST,AEP,689.094,2024-01-24 15:00:00,"(1, 24)",Wednesday,-0.5080327634307217
17014,1/24/24 15:00,AEPOPT,WEST,AEP,7217.51,2024-01-24 15:00:00,"(1, 24)",Wednesday,0.2097913836104909
17015,1/24/24 15:00,AP,WEST,AP,6143.344,2024-01-24 15:00:00,"(1, 24)",Wednesday,-0.09543056488961983
17016,1/24/24 15:00,BC,MIDATL,BC,3806.126,2024-01-24 15:00:00,"(1, 24)",Wednesday,0.16591463375376544
17017,1/24/24 15:00,CE,WEST,CE,11637.688,2024-01-24 15:00:00,"(1, 24)",Wednesday,0.7323332967648356
17018,1/24/24 15:00,DAY,WEST,DAY,2090.0,2024-01-24 15:00:00,"(1, 24)",Wednesday,0.015380090310316936
17019,1/24/24 15:00,DEOK,WEST,DEOK,3034.527,2024-01-24 15:00:00,"(1, 24)",Wednesday,-0.1280669797676433
17020,1/24/24 15:00,DOM,SOUTH,DOM,12940.134,2024-01-24 15:00:00,"(1, 24)",Wednesday,-0.8655034603616305
17021,1/24/24 15:00,DPLCO,MIDATL,DPL,2094.135,2024-01-24 15:00:00,"(1, 24)",Wednesday,-0.47365301448107705
17022,1/24/24 15:00,DUQ,WEST,DUQ,1562.979,2024-01-24 15:00:00,"(1, 24)",Wednesday,0.2153501233471996
17023,1/24/24 15:00,EASTON,MIDATL,DPL,29.883,2024-01-24 15:00:00,"(1, 24)",Wednesday,-0.4971786577093783
